  0.00	12	12	S	178339	                  Actinomyces hongkongensis
  0.00	12	12	S	2081702	                  Actinomyces sp. oral taxon 897
  0.00	11	11	S	52773	                  Actinomyces meyeri
  0.00	10	10	S	1912795	                  Actinomyces sp. VUL4_3
  0.00	1	1	S	1852377	                  Actinomyces pacaensis
  0.00	29	0	G	28263	                Arcanobacterium
  0.00	20	20	S	28264	                  Arcanobacterium haemolyticum
  0.00	9	9	S	131112	                  Arcanobacterium phocae
  0.00	26	0	G	2050	                Mobiluncus
  0.00	26	0	S	2051	                  Mobiluncus curtisii
  0.00	26	26	S1	548479	                    Mobiluncus curtisii ATCC 43063
  0.00	9	0	G	1653174	                Actinotignum
  0.00	9	9	S	59505	                  Actinotignum schaalii
  0.00	8	0	G	1069494	                Trueperella
  0.00	8	7	S	1661	                  Trueperella pyogenes
  0.00	1	1	S1	1435056	                    Trueperella pyogenes TP8
  0.00	285	0	O	414714	            Catenulisporales
  0.00	285	0	F	414877	              Catenulisporaceae
  0.00	285	0	G	414878	                Catenulispora
  0.00	285	0	S	304895	                  Catenulispora acidiphila
  0.00	285	285	S1	479433	                    Catenulispora acidiphila DSM 44928
  0.00	175	0	O	1217098	            Jiangellales
  0.00	175	0	F	1217100	              Jiangellaceae
  0.00	175	6	G	281472	                Jiangella
  0.00	94	94	S	419479	                  Jiangella alkaliphila
  0.00	75	75	S	1798224	                  Jiangella sp. DSM 45060
  0.00	175	0	O	1643682	            Geodermatophilales
  0.00	175	0	F	85030	              Geodermatophilaceae
  0.00	70	0	G	88138	                Modestobacter
  0.00	70	70	S	477641	                  Modestobacter marinus
  0.00	59	0	G	38501	                Blastococcus
  0.00	59	0	S	138336	                  Blastococcus saxobsidens
  0.00	59	59	S1	1146883	                    Blastococcus saxobsidens DD2
  0.00	46	0	G	1860	                Geodermatophilus
  0.00	46	0	S	1861	                  Geodermatophilus obscurus
  0.00	46	46	S1	526225	                    Geodermatophilus obscurus DSM 43160
  0.00	84	0	O	1643684	            Nakamurellales
  0.00	84	0	F	85031	              Nakamurellaceae
  0.00	84	0	G	53460	                Nakamurella
  0.00	49	0	S	53461	                  Nakamurella multipartita
  0.00	49	49	S1	479431	                    Nakamurella multipartita DSM 44233
  0.00	22	22	S	1090615	                  Nakamurella panacisegetis
  0.00	13	13	S	1902245	                  Nakamurella sp. s14-144
  0.00	63	0	O	622452	            Kineosporiales
  0.00	63	0	F	83778	              Kineosporiaceae
  0.00	63	0	G	33981	                Kineococcus
  0.00	63	0	S	131568	                  Kineococcus radiotolerans
  0.00	63	63	S1	266940	                    Kineococcus radiotolerans SRS30216 = ATCC BAA-149
  0.00	37	0	O	85014	            Glycomycetales
  0.00	37	0	F	85034	              Glycomycetaceae
  0.00	37	0	G	283810	                Stackebrandtia
  0.00	37	0	S	283811	                  Stackebrandtia nassauensis
  0.00	37	37	S1	446470	                    Stackebrandtia nassauensis DSM 44728
  0.00	25	0	C1	52018	            unclassified Actinobacteria (class)
  0.00	25	0	C2	78537	              unclassified Actinobacteria (class) (miscellaneous)
  0.00	25	25	S	1650658	                Actinobacteria bacterium IMCC26256
  0.00	25	0	C1	1643818	            Actinobacteria incertae sedis
  0.00	25	0	G	147067	              Thermobispora
  0.00	25	0	S	2006	                Thermobispora bispora
  0.00	25	25	S1	469371	                  Thermobispora bispora DSM 43833
  0.00	22	0	O	1643683	            Acidothermales
  0.00	22	0	F	85032	              Acidothermaceae
  0.00	22	0	G	28048	                Acidothermus
  0.00	22	0	S	28049	                  Acidothermus cellulolyticus
  0.00	22	22	S1	351607	                    Acidothermus cellulolyticus 11B
  0.00	18	0	O	622450	            Actinopolysporales
  0.00	18	0	F	622451	              Actinopolysporaceae
  0.00	18	0	G	1849	                Actinopolyspora
  0.00	18	18	S	414996	                  Actinopolyspora erythraea
  0.00	376	4	C	84998	          Coriobacteriia
  0.00	218	0	O	1643822	            Eggerthellales
  0.00	218	12	F	1643826	              Eggerthellaceae
  0.00	50	8	G	644652	                Gordonibacter
  0.00	22	0	S	471189	                  Gordonibacter pamelaeae
  0.00	22	22	S1	657308	                    Gordonibacter pamelaeae 7-10-1-b
  0.00	15	15	S	1841863	                  Gordonibacter massiliensis
  0.00	5	5	S	1335613	                  Gordonibacter urolithinfaciens
  0.00	45	0	G	84111	                Eggerthella
  0.00	26	26	S	502558	                  Eggerthella sp. YY7918
  0.00	19	17	S	84112	                  Eggerthella lenta
  0.00	2	2	S1	479437	                    Eggerthella lenta DSM 2243
  0.00	44	0	G	1981050	                Phoenicibacter
  0.00	44	44	S	1944646	                  Phoenicibacter massiliensis
  0.00	40	0	G	447020	                Adlercreutzia
  0.00	40	0	S	446660	                  Adlercreutzia equolifaciens
  0.00	40	40	S1	1384484	                    Adlercreutzia equolifaciens DSM 19450
  0.00	13	0	G	84108	                Slackia
  0.00	13	0	S	84110	                  Slackia heliotrinireducens
  0.00	13	13	S1	471855	                    Slackia heliotrinireducens DSM 20476
  0.00	8	0	G	79603	                Denitrobacterium
  0.00	8	8	S	79604	                  Denitrobacterium detoxificans
  0.00	6	0	G	84162	                Cryptobacterium
  0.00	6	0	S	84163	                  Cryptobacterium curtum
  0.00	6	6	S1	469378	                    Cryptobacterium curtum DSM 15641
  0.00	154	1	O	84999	            Coriobacteriales
  0.00	108	1	F	1643824	              Atopobiaceae
  0.00	86	1	G	133925	                Olsenella
  0.00	33	33	S	1805478	                  Olsenella sp. Marseille-P2300
  0.00	17	17	S	2109685	                  Olsenella sp. GAM18
  0.00	14	14	S	604330	                  Olsenella umbonata
  0.00	14	14	S	712411	                  Olsenella sp. oral taxon 807
  0.00	7	0	S	133926	                  Olsenella uli
  0.00	7	7	S1	633147	                    Olsenella uli DSM 7084
  0.00	13	0	G	1935188	                Libanicoccus
  0.00	13	13	S	1871022	                  Libanicoccus massiliensis
  0.00	8	0	G	1380	                Atopobium
  0.00	8	0	S	1382	                  Atopobium parvulum
  0.00	8	8	S1	521095	                    Atopobium parvulum DSM 20469
  0.00	45	3	F	84107	              Coriobacteriaceae
  0.00	19	0	G	102106	                Collinsella
  0.00	19	19	S	74426	                  Collinsella aerofaciens
  0.00	18	0	F1	84113	                unclassified Coriobacteriaceae
  0.00	18	18	S	1531429	                  Coriobacteriaceae bacterium 68-1-3
  0.00	5	0	G	33870	                Coriobacterium
  0.00	5	0	S	33871	                  Coriobacterium glomerans
  0.00	5	5	S1	700015	                    Coriobacterium glomerans PW2
  0.00	123	0	C	1497346	          Thermoleophilia
  0.00	123	0	O	588673	            Solirubrobacterales
  0.00	123	0	F	320583	              Conexibacteraceae
  0.00	123	0	G	191494	                Conexibacter
  0.00	123	0	S	191495	                  Conexibacter woesei
  0.00	123	123	S1	469383	                    Conexibacter woesei DSM 14684
  0.00	68	0	C	84995	          Rubrobacteria
  0.00	68	0	O	84996	            Rubrobacterales
  0.00	68	0	F	84997	              Rubrobacteraceae
  0.00	68	1	G	42255	                Rubrobacter
  0.00	37	0	S	49319	                  Rubrobacter xylanophilus
  0.00	37	37	S1	266117	                    Rubrobacter xylanophilus DSM 9941
  0.00	16	16	S	2051957	                  Rubrobacter indicoceani
  0.00	14	14	S	42256	                  Rubrobacter radiotolerans
  0.00	68	0	P1	1752188	          unclassified Actinobacteria
  0.00	34	34	S	1848754	            Actinobacteria bacterium IMCC19121
  0.00	20	20	S	1848755	            Actinobacteria bacterium IMCC26077
  0.00	12	12	S	1848255	            Actinobacteria bacterium IMCC25003
  0.00	2	2	S	1848756	            Actinobacteria bacterium IMCC26103
  0.00	56	0	C	908620	          Nitriliruptoria
  0.00	56	0	O	908621	            Euzebyales
  0.00	56	0	F	908622	              Euzebyaceae
  0.00	56	0	G	908623	                Euzebya
  0.00	56	56	S	1608957	                  Euzebya sp. DY32-46
  0.00	13	0	C	84992	          Acidimicrobiia
  0.00	13	0	O	84993	            Acidimicrobiales
  0.00	13	0	F	84994	              Acidimicrobiaceae
  0.00	13	0	G	53634	                Acidimicrobium
  0.00	13	0	S	53635	                  Acidimicrobium ferrooxidans
  0.00	13	13	S1	525909	                    Acidimicrobium ferrooxidans DSM 10331
  0.18	29794	863	P	1239	        Firmicutes
  0.11	18527	397	C	91061	          Bacilli
  0.08	13624	234	O	1385	            Bacillales
  0.05	7971	160	F	186817	              Bacillaceae
  0.04	6408	329	G	1386	                Bacillus
  0.02	4007	294	G1	86661	                  Bacillus cereus group
  0.02	3247	122	S	1396	                    Bacillus cereus
  0.02	2848	2848	S1	526973	                      Bacillus cereus m1293
  0.00	192	192	S1	526969	                      Bacillus cereus m1550
  0.00	23	23	S1	526986	                      Bacillus cereus Rock3-44
  0.00	18	18	S1	526981	                      Bacillus cereus Rock1-3
  0.00	8	8	S1	288681	                      Bacillus cereus E33L
  0.00	4	4	S1	1454382	                      Bacillus cereus D17
  0.00	4	4	S1	526984	                      Bacillus cereus Rock3-29
  0.00	4	4	S1	526991	                      Bacillus cereus AH676
  0.00	4	4	S1	526967	                      Bacillus cereus 172560W
  0.00	3	3	S1	526988	                      Bacillus cereus Rock4-18
  0.00	3	3	S1	1003239	                      Bacillus cereus C1L
  0.00	2	2	S1	361100	                      Bacillus cereus Q1
  0.00	2	2	S1	222523	                      Bacillus cereus ATCC 10987
  0.00	1	1	S1	451709	                      Bacillus cereus 03BB108
  0.00	1	1	S1	1217984	                      Bacillus cereus FRI-35
  0.00	1	1	S1	526985	                      Bacillus cereus Rock3-42
  0.00	1	1	S1	526982	                      Bacillus cereus Rock1-15
  0.00	1	1	S1	347495	                      Bacillus cereus F837/76
  0.00	1	1	S1	526992	                      Bacillus cereus AH1271
  0.00	1	1	S1	526994	                      Bacillus cereus AH1273
  0.00	1	1	S1	405531	                      Bacillus cereus G9842
  0.00	1	1	S1	526970	                      Bacillus cereus BGSC 6E1
  0.00	1	1	S1	405532	                      Bacillus cereus B4264
  0.00	227	122	S	1428	                    Bacillus thuringiensis
  0.00	19	0	S1	29339	                      Bacillus thuringiensis serovar kurstaki
  0.00	19	19	S2	714359	                        Bacillus thuringiensis BMB171
  0.00	16	16	S1	1257079	                      Bacillus thuringiensis DAR 81934
  0.00	11	11	S1	1423143	                      Bacillus thuringiensis Bt18247
  0.00	10	10	S1	527019	                      Bacillus thuringiensis IBL 200
  0.00	9	0	S1	180877	                      Bacillus thuringiensis serovar pulsiensis
  0.00	9	9	S2	527028	                        Bacillus thuringiensis serovar pulsiensis BGSC 4CC1
  0.00	7	7	S1	1195464	                      Bacillus thuringiensis MC28
  0.00	5	5	S1	1218175	                      Bacillus thuringiensis HD-771
  0.00	4	4	S1	1417985	                      Bacillus thuringiensis LM1212
  0.00	4	0	S1	29337	                      Bacillus thuringiensis serovar finitimus
  0.00	4	4	S2	930170	                        Bacillus thuringiensis serovar finitimus YBT-020
  0.00	3	3	S1	29338	                      Bacillus thuringiensis serovar galleriae
  0.00	3	0	S1	180854	                      Bacillus thuringiensis serovar huazhongensis
  0.00	3	3	S2	527030	                        Bacillus thuringiensis serovar huazhongensis BGSC 4BD1
  0.00	3	0	S1	257985	                      Bacillus thuringiensis serovar andalousiensis
  0.00	3	3	S2	527032	                        Bacillus thuringiensis serovar andalousiensis BGSC 4AW1
  0.00	3	0	S1	180882	                      Bacillus thuringiensis serovar monterrey
  0.00	3	3	S2	527022	                        Bacillus thuringiensis serovar monterrey BGSC 4AJ1
  0.00	2	2	S1	527021	                      Bacillus thuringiensis Bt407
  0.00	2	0	S1	180869	                      Bacillus thuringiensis serovar pakistani
  0.00	2	2	S2	527027	                        Bacillus thuringiensis serovar pakistani str. T13001
  0.00	1	1	S1	529122	                      Bacillus thuringiensis YBT-1518
  0.00	1	0	S1	180860	                      Bacillus thuringiensis serovar tochigiensis
  0.00	1	1	S2	527024	                        Bacillus thuringiensis serovar tochigiensis BGSC 4Y1
  0.00	1	1	S1	180850	                      Bacillus thuringiensis serovar indiana
  0.00	1	1	S1	1441	                      Bacillus thuringiensis serovar morrisoni
  0.00	86	59	S	1392	                    Bacillus anthracis
  0.00	27	27	S1	1412843	                      Bacillus anthracis 8903-G
  0.00	64	58	S	64104	                    Bacillus pseudomycoides
  0.00	6	6	S1	527000	                      Bacillus pseudomycoides DSM 12442
  0.00	38	38	S	580165	                    Bacillus cytotoxicus
  0.00	31	30	S	1405	                    Bacillus mycoides
  0.00	1	1	S1	315730	                      Bacillus mycoides KBAB4
  0.00	16	16	S	1890302	                    Bacillus wiedmannii
  0.00	2	2	S	2026190	                    Bacillus mobilis
  0.00	2	2	S	2053832	                    Bacillus sp. HBCD-sjtu
  0.00	216	46	G1	653685	                  Bacillus subtilis group
  0.00	80	49	S	1423	                    Bacillus subtilis
  0.00	13	13	S1	483913	                      Bacillus subtilis subsp. inaquosorum
  0.00	9	0	S1	96241	                      Bacillus subtilis subsp. spizizenii
  0.00	8	8	S2	655816	                        Bacillus subtilis subsp. spizizenii str. W23
  0.00	1	1	S2	1052585	                        Bacillus subtilis subsp. spizizenii TU-B-10
  0.00	9	7	S1	135461	                      Bacillus subtilis subsp. subtilis
  0.00	2	2	S2	1052588	                        Bacillus subtilis subsp. subtilis str. RO-NN-1
  0.00	33	10	G2	1938374	                    Bacillus amyloliquefaciens group
  0.00	12	11	S	492670	                      Bacillus velezensis
  0.00	1	1	S1	1338518	                        Bacillus velezensis UCMB5033
  0.00	11	9	S	1390	                      Bacillus amyloliquefaciens
  0.00	2	2	S1	1292358	                        Bacillus amyloliquefaciens KHG19
  0.00	17	17	S	1648923	                    Bacillus paralicheniformis
  0.00	13	13	S	72361	                    Bacillus vallismortis
  0.00	11	11	S	119858	                    Bacillus sonorensis
  0.00	9	9	S	1452	                    Bacillus atrophaeus
  0.00	7	7	S	1402	                    Bacillus licheniformis
  0.00	149	149	S	1664069	                  Bacillus glycinifermentans
  0.00	83	83	S	352858	                  Bacillus sp. Y1
  0.00	80	80	S	152268	                  Bacillus litoralis
  0.00	79	79	S	199441	                  Bacillus krulwichiae
  0.00	76	76	S	666686	                  Bacillus sp. 1NLA3E
  0.00	74	0	S	79885	                  Bacillus pseudofirmus
  0.00	74	74	S1	398511	                    Bacillus pseudofirmus OF4
  0.00	65	36	S	1478	                  Bacillus simplex
  0.00	29	29	S1	1349754	                    Bacillus simplex NBRC 15720 = DSM 1321
  0.00	63	60	S	1408	                  Bacillus pumilus
  0.00	3	3	S1	315750	                    Bacillus pumilus SAFR-032
  0.00	63	63	S	1581038	                  Bacillus sp. FJAT-22090
  0.00	59	59	S	859143	                  Bacillus kochii
  0.00	58	36	S	1404	                  Bacillus megaterium
  0.00	7	7	S1	1348623	                    Bacillus megaterium NBRC 15308 = ATCC 14581
  0.00	5	5	S1	545693	                    Bacillus megaterium QM B1551
  0.00	5	5	S1	1006007	                    Bacillus megaterium WSH-002
  0.00	3	3	S1	1452722	                    Bacillus megaterium Q3
  0.00	2	2	S1	592022	                    Bacillus megaterium DSM 319
  0.00	58	0	S	1413	                  Bacillus cellulosilyticus
  0.00	58	58	S1	649639	                    Bacillus cellulosilyticus DSM 2522
  0.00	55	55	S	1565991	                  Bacillus sp. X1(2014)
  0.00	54	54	S	1441095	                  Bacillus gobiensis
  0.00	52	52	S	1397	                  Bacillus circulans
  0.00	52	0	S	300825	                  Bacillus lehensis
  0.00	52	52	S1	1246626	                    Bacillus lehensis G1
  0.00	51	51	S	1547283	                  Bacillus weihaiensis
  0.00	41	41	S	33932	                  Bacillus cohnii
  0.00	40	40	S	35841	                  Bacillus thermoamylovorans
  0.00	39	39	S	1402861	                  Bacillus filamentosus
  0.00	35	35	S	189381	                  Bacillus marisflavi
  0.00	35	0	S	665099	                  Bacillus oceanisediminis
  0.00	35	35	S1	1196031	                    Bacillus oceanisediminis 2691
  0.00	32	32	S	279826	                  Bacillus foraminis
  0.00	32	27	S	1398	                  Bacillus coagulans
  0.00	2	2	S1	345219	                    Bacillus coagulans 36D1
  0.00	2	2	S1	941639	                    Bacillus coagulans 2-6
  0.00	1	1	S1	1121088	                    Bacillus coagulans DSM 1 = ATCC 7050
  0.00	32	32	S	1467	                  Bacillus lentus
  0.00	32	32	S	86664	                  Bacillus flexus
  0.00	32	32	S	2011012	                  Bacillus sp. FJAT-45348
  0.00	30	30	S	1705566	                  Bacillus sp. FJAT-18017
  0.00	29	29	S	264697	                  Bacillus muralis
  0.00	29	29	S	421767	                  Bacillus butanolivorans
  0.00	29	29	S	129985	                  Bacillus jeotgali
  0.00	28	23	S	561879	                  Bacillus safensis
  0.00	5	5	S1	1178541	                    Bacillus safensis FO-36b
  0.00	28	0	S	1471	                  Bacillus methanolicus
  0.00	28	28	S1	796606	                    Bacillus methanolicus MGA3
  0.00	27	0	S	324767	                  Bacillus infantis
  0.00	27	27	S1	1367477	                    Bacillus infantis NRRL B-14911
  0.00	25	24	S	79880	                  Bacillus clausii
  0.00	1	1	S1	66692	                    Bacillus clausii KSM-K16
  0.00	22	22	S	1479	                  Bacillus smithii
  0.00	18	18	S	79883	                  Bacillus horikoshii
  0.00	16	16	S	2014076	                  Bacillus sp. FJAT-42376
  0.00	12	0	G1	1792192	                  Bacillus altitudinis complex
  0.00	11	11	S	293387	                    Bacillus altitudinis
  0.00	1	1	S	1049581	                    Bacillus cellulasensis
  0.00	12	12	S	632773	                  Bacillus beveridgei
  0.00	10	0	S	86665	                  Bacillus halodurans
  0.00	10	10	S1	272558	                    Bacillus halodurans C-125
  0.00	9	9	S	1178537	                  Bacillus xiamenensis
  0.00	3	3	S	756828	                  Bacillus sp. WP8
  0.00	3	3	S	98228	                  Bacillus sp. OxB-1
  0.00	2	2	S	2009331	                  Bacillus sp. MD-5
  0.00	1	1	S	2267265	                  Bacillus sp. DM2
  0.00	1	1	S	412384	                  Bacillus aryabhattai
  0.00	1	1	S	1827146	                  Bacillus sp. IHB B 7164
  0.00	350	53	G	84406	                Virgibacillus
  0.00	61	61	S	163877	                  Virgibacillus necropolis
  0.00	52	52	S	403957	                  Virgibacillus sp. SK37
  0.00	47	47	S	1482	                  Virgibacillus halodenitrificans
  0.00	44	44	S	1911587	                  Virgibacillus sp. 6R
  0.00	38	38	S	2419842	                  Virgibacillus sp. Bac332
  0.00	25	25	S	2017483	                  Virgibacillus phasianinus
  0.00	18	18	S	2419841	                  Virgibacillus sp. Bac330
  0.00	12	12	S	302167	                  Virgibacillus dokdonensis
  0.00	309	45	G	400634	                Lysinibacillus
  0.00	76	76	S	2169540	                  Lysinibacillus sp. 2017
  0.00	56	56	S	1421	                  Lysinibacillus sphaericus
  0.00	53	53	S	2086577	                  Lysinibacillus sp. Marseille-P5727
  0.00	39	39	S	28031	                  Lysinibacillus fusiformis
  0.00	34	34	S	2072025	                  Lysinibacillus sp. YS11
  0.00	6	6	S	1145276	                  Lysinibacillus varians
  0.00	189	3	G	182709	                Oceanobacillus
  0.00	102	47	S	182710	                  Oceanobacillus iheyensis
  0.00	55	55	S1	221109	                    Oceanobacillus iheyensis HTE831
  0.00	44	44	S	2052660	                  Oceanobacillus sp. 160
  0.00	40	0	S	746691	                  Oceanobacillus kimchii
  0.00	40	40	S1	1238184	                    Oceanobacillus kimchii X50
  0.00	148	63	G	150247	                Anoxybacillus
  0.00	45	34	S	33934	                  Anoxybacillus flavithermus
  0.00	11	11	S1	491915	                    Anoxybacillus flavithermus WK1
  0.00	33	33	S	294699	                  Anoxybacillus amylolyticus
  0.00	7	0	S	196180	                  Anoxybacillus kamchatkensis
  0.00	7	7	S1	1212546	                    Anoxybacillus kamchatkensis G10
  0.00	123	60	G	129337	                Geobacillus
  0.00	17	2	G1	1505648	                  Geobacillus thermoleovorans group
  0.00	11	11	S	33938	                    Geobacillus thermocatenulatus
  0.00	4	4	S	33941	                    Geobacillus thermoleovorans
  0.00	12	12	S	1921421	                  Geobacillus genomosp. 3
  0.00	8	8	S	129338	                  Geobacillus subterraneus
  0.00	8	8	S	471223	                  Geobacillus sp. WCH70
  0.00	5	5	S	33940	                  Geobacillus thermodenitrificans
  0.00	4	4	S	581103	                  Geobacillus sp. Y4.1MC1
  0.00	4	4	S	1233873	                  Geobacillus sp. GHH01
  0.00	3	3	S	1422	                  Geobacillus stearothermophilus
  0.00	2	2	S	691437	                  Geobacillus sp. C56-T3
  0.00	60	1	G	1329200	                Fictibacillus
  0.00	32	32	S	255247	                  Fictibacillus arsenicus
  0.00	27	27	S	1221500	                  Fictibacillus phosphorivorans
  0.00	56	0	G	29331	                Amphibacillus
  0.00	56	0	S	1449	                  Amphibacillus xylanus
  0.00	56	56	S1	698758	                    Amphibacillus xylanus NBRC 15112
  0.00	45	0	G	200903	                Paraliobacillus
  0.00	45	45	S	2213194	                  Paraliobacillus sp. X-1125
  0.00	33	1	G	45667	                Halobacillus
  0.00	20	20	S	402384	                  Halobacillus mangrovi
  0.00	12	12	S	1570	                  Halobacillus halophilus
  0.00	29	0	G	459532	                Terribacillus
  0.00	29	29	S	386490	                  Terribacillus goriensis
  0.00	24	0	G	1055323	                Aeribacillus
  0.00	24	24	S	33936	                  Aeribacillus pallidus
  0.00	14	0	G	351195	                Salimicrobium
  0.00	14	14	S	1230341	                  Salimicrobium jeotgali
  0.00	14	0	G	1906945	                Parageobacillus
  0.00	13	13	S	1295642	                  Parageobacillus genomosp. 1
  0.00	1	1	S	1426	                  Parageobacillus thermoglucosidasius
  0.00	9	0	G	175304	                Lentibacillus
  0.00	9	9	S	1472767	                  Lentibacillus amyloliquefaciens
  0.01	2230	12	F	186822	              Paenibacillaceae
  0.01	1814	88	G	44249	                Paenibacillus
  0.00	186	186	S	1536772	                  Paenibacillus sp. FSL R7-0273
  0.00	105	105	S	1536775	                  Paenibacillus sp. FSL H7-0737
  0.00	101	101	S	189426	                  Paenibacillus odorifer
  0.00	98	98	S	1536769	                  Paenibacillus sp. FSL P4-0081
  0.00	94	94	S	2023772	                  Paenibacillus sp. RUD330
  0.00	92	25	S	61624	                  Paenibacillus mucilaginosus
  0.00	45	45	S1	1116391	                    Paenibacillus mucilaginosus 3016
  0.00	15	15	S1	997761	                    Paenibacillus mucilaginosus K02
  0.00	7	7	S1	1036673	                    Paenibacillus mucilaginosus KNP414
  0.00	90	90	S	414771	                  Paenibacillus donghaensis
  0.00	70	0	G1	2044880	                  Paenibacillus sonchi group
  0.00	70	0	S	483937	                    Paenibacillus riograndensis
  0.00	70	70	S1	1073571	                      Paenibacillus riograndensis SBR5
  0.00	68	51	S	1406	                  Paenibacillus polymyxa
  0.00	10	10	S1	349520	                    Paenibacillus polymyxa E681
  0.00	3	3	S1	886882	                    Paenibacillus polymyxa SC2
  0.00	2	2	S1	1052684	                    Paenibacillus polymyxa M1
  0.00	2	2	S1	1429244	                    Paenibacillus polymyxa CR1
  0.00	63	63	S	1536773	                  Paenibacillus sp. FSL R7-0331
  0.00	51	51	S	1870820	                  Paenibacillus ihbetae
  0.00	47	47	S	1870819	                  Paenibacillus sp. BIHB4019
  0.00	47	47	S	1763538	                  Paenibacillus crassostreae
  0.00	47	47	S	324057	                  Paenibacillus sp. JDR-2
  0.00	41	28	S	44251	                  Paenibacillus durus
  0.00	13	13	S1	1333534	                    Paenibacillus durus ATCC 35681
  0.00	39	39	S	160799	                  Paenibacillus borealis
  0.00	37	37	S	1619311	                  Paenibacillus physcomitrellae
  0.00	36	36	S	1616788	                  Paenibacillus bovis
  0.00	32	32	S	189425	                  Paenibacillus graminis
  0.00	31	31	S	528191	                  Paenibacillus xylanexedens
  0.00	30	30	S	1126833	                  Paenibacillus beijingensis
  0.00	30	30	S	1536770	                  Paenibacillus sp. FSL R5-0345
  0.00	27	13	S	1464	                  Paenibacillus larvae
  0.00	10	9	S1	147375	                    Paenibacillus larvae subsp. larvae
  0.00	1	1	S2	697284	                      Paenibacillus larvae subsp. larvae DSM 25430
  0.00	4	4	S1	1477	                    Paenibacillus larvae subsp. pulvifaciens
  0.00	25	25	S	1178515	                  Paenibacillus swuensis
  0.00	23	23	S	1695218	                  Paenibacillus sp. 32O-W
  0.00	22	22	S	1536771	                  Paenibacillus sp. FSL R5-0912
  0.00	21	21	S	1338368	                  Paenibacillus lentus
  0.00	20	20	S	1566358	                  Paenibacillus sp. IHBB 10380
  0.00	18	18	S	1536774	                  Paenibacillus sp. FSL H7-0357
  0.00	18	18	S	481743	                  Paenibacillus sp. Y412MC10
  0.00	18	18	S	59843	                  Paenibacillus glucanolyticus
  0.00	15	15	S	1462996	                  Paenibacillus yonginensis
  0.00	14	14	S	162209	                  Paenibacillus naphthalenovorans
  0.00	13	13	S	169760	                  Paenibacillus stellifer
  0.00	12	12	S	1401	                  Paenibacillus lautus
  0.00	12	12	S	172713	                  Paenibacillus kribbensis
  0.00	11	11	S	1532905	                  Paenibacillus sp. CAA11
  0.00	9	0	S	365617	                  Paenibacillus sabinae
  0.00	9	9	S1	1268072	                    Paenibacillus sabinae T27
  0.00	6	6	S	59893	                  Paenibacillus peoriae
  0.00	6	0	S	159743	                  Paenibacillus terrae
  0.00	6	6	S1	985665	                    Paenibacillus terrae HPL-003
  0.00	1	1	S	2069255	                  Paenibacillus sp. lzh-N1
  0.00	327	8	G	55080	                Brevibacillus
  0.00	234	217	S	1465	                  Brevibacillus laterosporus
  0.00	9	9	S1	1121121	                    Brevibacillus laterosporus DSM 25
  0.00	8	8	S1	1042163	                    Brevibacillus laterosporus LMG 15441
  0.00	75	59	S	1393	                  Brevibacillus brevis
  0.00	9	9	S1	1200792	                    Brevibacillus brevis X23
  0.00	7	7	S1	358681	                    Brevibacillus brevis NBRC 100599
  0.00	10	10	S	54913	                  Brevibacillus formosus
  0.00	23	0	F1	85151	                Aneurinibacillus group
  0.00	23	0	G	55079	                  Aneurinibacillus
  0.00	12	12	S	1500254	                    Aneurinibacillus soli
  0.00	11	11	S	1450761	                    Aneurinibacillus sp. XH2
  0.00	20	0	G	329857	                Cohnella
  0.00	20	20	S	2480923	                  Cohnella sp. 18JY8-7
  0.00	18	0	G	76632	                Thermobacillus
  0.00	18	0	S	377615	                  Thermobacillus composti
  0.00	18	18	S1	717605	                    Thermobacillus composti KWC4
  0.00	16	0	F1	234447	                unclassified Paenibacillaceae
  0.00	16	16	S	1882832	                  Paenibacillaceae bacterium GAS479
  0.01	2033	7	F	90964	              Staphylococcaceae
  0.01	1892	254	G	1279	                Staphylococcus
  0.00	324	317	S	1280	                  Staphylococcus aureus
  0.00	7	2	S1	46170	                    Staphylococcus aureus subsp. aureus
  0.00	4	4	S2	869816	                      Staphylococcus aureus subsp. aureus JKD6159
  0.00	1	1	S2	985006	                      Staphylococcus aureus subsp. aureus LGA251
  0.00	85	74	S	1296	                  Staphylococcus sciuri
  0.00	11	11	S1	147467	                    Staphylococcus sciuri subsp. sciuri
  0.00	81	80	S	1282	                  Staphylococcus epidermidis
  0.00	1	1	S1	176280	                    Staphylococcus epidermidis ATCC 12228
  0.00	71	71	S	246432	                  Staphylococcus equorum
  0.00	64	64	S	1288	                  Staphylococcus xylosus
  0.00	63	63	S	985002	                  Staphylococcus argenteus
  0.00	59	53	S	29388	                  Staphylococcus capitis
  0.00	6	6	S1	72758	                    Staphylococcus capitis subsp. capitis
  0.00	52	48	S	45972	                  Staphylococcus pasteuri
  0.00	4	4	S1	1276282	                    Staphylococcus pasteuri SP1
  0.00	49	49	S	1286	                  Staphylococcus simulans
  0.00	49	49	S	46127	                  Staphylococcus felis
  0.00	49	49	S	29382	                  Staphylococcus cohnii
  0.00	47	47	S	29384	                  Staphylococcus kloosii
  0.00	46	46	S	70255	                  Staphylococcus condimenti
  0.00	42	42	S	28035	                  Staphylococcus lugdunensis
  0.00	40	38	S	1290	                  Staphylococcus hominis
  0.00	2	2	S1	145391	                    Staphylococcus hominis subsp. hominis
  0.00	39	39	S	643214	                  Staphylococcus stepanovicii
  0.00	38	35	S	1281	                  Staphylococcus carnosus
